customer_id,first_name,last_name,email,phone,signup_date,city,state,country,postal_code,customer_segment,batch_date
514,Dawn,Logan,dawn.logan514@gmail.com,637336155079,2024-11-03,Taguig,Metro Manila,Philippines,2017,Returning,full_load
515,Anthony,King,anthony.king515@outlook.com,630673851048,2024-12-01,Makati,Metro Manila,Philippines,7642,VIP,full_load
516,Bonnie,Jones,bonnie.jones516@gmail.com,633051902066,2024-12-08,Marikina,Metro Manila,Philippines,6095,Returning,full_load
517,Austin,Nichols,austin.nichols517@gmail.com,634233826371,2024-08-12,Pasig,Metro Manila,Philippines,7021,New,full_load
518,Jennifer,Kelly,jennifer.kelly518@yahoo.com,631687066643,2022-08-26,Makati,Metro Manila,Philippines,8834,Returning,full_load
519,Matthew,Hudson,matthew.hudson519@outlook.com,631842701254,2023-10-08,Cagayan de Oro,Misamis Oriental,Philippines,7121,Returning,full_load
520,Whitney,Ray,whitney.ray520@outlook.com,634812514867,2025-05-30,Iloilo City,Iloilo,Philippines,9806,Returning,full_load
521,Crystal,Velazquez,crystal.velazquez521@outlook.com,639352858011,2024-11-22,Las Piñas,Metro Manila,Philippines,5054,Returning,full_load
522,Timothy,Levine,timothy.levine522@outlook.com,636894834278,2023-11-25,Manila,Metro Manila,Philippines,9609,Returning,full_load
523,April,White,april.white523@outlook.com,630547887433,2022-04-06,Manila,Metro Manila,Philippines,2838,VIP,full_load
524,Darlene,Davis,darlene.davis524@gmail.com,632972515426,2022-08-21,Taguig,Metro Manila,Philippines,9792,New,full_load
525,Monica,Mercado,monica.mercado525@outlook.com,638051351566,2022-06-30,Baguio,Benguet,Philippines,8239,New,full_load
526,Alicia,Tucker,alicia.tucker526@outlook.com,637525148043,2022-05-22,Cagayan de Oro,Misamis Oriental,Philippines,9008,New,full_load
527,Christine,Sheppard,christine.sheppard527@outlook.com,633292998059,2022-07-24,Quezon City,Metro Manila,Philippines,8429,New,full_load
528,Taylor,Coffey,taylor.coffey528@yahoo.com,636529246775,2024-05-18,Cagayan de Oro,Misamis Oriental,Philippines,1945,Returning,full_load
529,Robert,Harmon,robert.harmon529@yahoo.com,634927005343,2023-09-08,Pasig,Metro Manila,Philippines,1356,Returning,full_load
530,Christina,Greene,christina.greene530@gmail.com,639643304745,2024-06-17,Parañaque,Metro Manila,Philippines,4570,New,full_load
531,Heidi,Carpenter,heidi.carpenter531@gmail.com,633100325606,2024-04-20,Cebu City,Cebu,Philippines,2044,VIP,full_load
532,Aaron,Perez,aaron.perez532@yahoo.com,631334173935,2022-02-19,Manila,Metro Manila,Philippines,8734,New,full_load
533,Tiffany,Park,tiffany.park533@outlook.com,637316295300,2025-04-04,Las Piñas,Metro Manila,Philippines,3218,VIP,full_load
534,Julie,Harris,julie.harris534@yahoo.com,638969272569,2023-08-05,Bacolod,Negros Occidental,Philippines,7887,New,full_load
535,Emma,Newton,emma.newton535@gmail.com,637580268307,2023-08-07,Marikina,Metro Manila,Philippines,7184,Returning,full_load
536,Jessica,Farrell,jessica.farrell536@outlook.com,633432818896,2022-07-26,Bacolod,Negros Occidental,Philippines,9835,Returning,full_load
537,Stephanie,Hamilton,stephanie.hamilton537@yahoo.com,638067011558,2024-04-14,Manila,Metro Manila,Philippines,3924,Returning,full_load
538,Jason,Booker,jason.booker538@gmail.com,632384029133,2025-07-20,Parañaque,Metro Manila,Philippines,4648,Returning,full_load
539,Michael,Lopez,michael.lopez539@outlook.com,633110356645,2024-11-12,Pasig,Metro Manila,Philippines,8585,Returning,full_load
540,Gary,Mcintyre,gary.mcintyre540@gmail.com,631790808896,2025-07-03,Baguio,Benguet,Philippines,7214,New,full_load
541,Alexis,Bailey,alexis.bailey541@gmail.com,636905273150,2023-03-05,Cebu City,Cebu,Philippines,3541,VIP,full_load
542,Diane,Francis,diane.francis542@outlook.com,635477234572,2022-02-20,Parañaque,Metro Manila,Philippines,2848,New,full_load
543,Nicholas,Dunn,nicholas.dunn543@gmail.com,632107736350,2023-01-09,Las Piñas,Metro Manila,Philippines,1256,New,full_load
544,April,Phelps,april.phelps544@outlook.com,635193463105,2023-11-25,Cagayan de Oro,Misamis Oriental,Philippines,1550,Returning,full_load
545,Christina,Smith,christina.smith545@outlook.com,636539122546,2023-01-16,Muntinlupa,Metro Manila,Philippines,1797,New,full_load
546,Maria,Day,maria.day546@gmail.com,633221049627,2024-04-18,Iloilo City,Iloilo,Philippines,4839,Returning,full_load
547,Morgan,Adams,morgan.adams547@outlook.com,638972380767,2022-08-06,Las Piñas,Metro Manila,Philippines,1924,VIP,full_load
548,Tara,Smith,tara.smith548@outlook.com,630622050407,2024-06-16,Taguig,Metro Manila,Philippines,6224,Returning,full_load
549,Melissa,Smith,melissa.smith549@yahoo.com,633523643346,2023-01-04,Muntinlupa,Metro Manila,Philippines,6253,Returning,full_load
550,Roger,Rocha,roger.rocha550@yahoo.com,635392775222,2022-12-10,Bacolod,Negros Occidental,Philippines,9540,New,full_load
551,Daniel,Arroyo,daniel.arroyo551@outlook.com,635877176960,2024-08-30,Quezon City,Metro Manila,Philippines,3869,New,full_load
552,Elizabeth,Fernandez,elizabeth.fernandez552@outlook.com,637141958157,2023-06-20,Iloilo City,Iloilo,Philippines,1768,Returning,full_load
553,Laura,Skinner,laura.skinner553@outlook.com,636708347423,2023-05-11,Las Piñas,Metro Manila,Philippines,9592,New,full_load
554,Brittany,Pollard,brittany.pollard554@gmail.com,631659245462,2023-08-08,Makati,Metro Manila,Philippines,5913,Returning,full_load
555,Laura,Williams,laura.williams555@gmail.com,639905905016,2025-08-12,Iloilo City,Iloilo,Philippines,4948,New,full_load
556,Mary,Phelps,mary.phelps556@yahoo.com,635259646205,2025-06-05,Parañaque,Metro Manila,Philippines,3365,VIP,full_load
557,Hunter,Schultz,hunter.schultz557@outlook.com,632802234720,2023-10-10,Baguio,Benguet,Philippines,7761,Returning,full_load
558,James,Powers,james.powers558@gmail.com,634125436744,2023-02-01,Davao City,Davao del Sur,Philippines,4978,New,full_load
559,Wayne,Wilson,wayne.wilson559@yahoo.com,639183661231,2025-08-08,Manila,Metro Manila,Philippines,8369,New,full_load
560,Sarah,Long,sarah.long560@yahoo.com,632394380148,2022-03-22,Parañaque,Metro Manila,Philippines,4120,New,full_load
561,Daniel,Marsh,daniel.marsh561@gmail.com,637624128217,2025-09-19,Cagayan de Oro,Misamis Oriental,Philippines,1647,New,full_load
562,Bradley,Cox,bradley.cox562@gmail.com,632848688458,2024-01-15,Las Piñas,Metro Manila,Philippines,4555,Returning,full_load
563,Stacey,Snyder,stacey.snyder563@gmail.com,633217591662,2025-11-13,Cebu City,Cebu,Philippines,5967,New,full_load
564,Ralph,Walker,ralph.walker564@yahoo.com,636240702445,2025-03-06,Taguig,Metro Manila,Philippines,2922,VIP,full_load
565,Donald,Knox,donald.knox565@gmail.com,636056328089,2023-09-09,Parañaque,Metro Manila,Philippines,4350,Returning,full_load
566,Yolanda,Jacobs,yolanda.jacobs566@yahoo.com,635795363111,2023-08-15,Las Piñas,Metro Manila,Philippines,5637,Returning,full_load
567,Jill,Johnson,jill.johnson567@yahoo.com,638603950006,2023-02-11,Cebu City,Cebu,Philippines,6053,Returning,full_load
568,Latoya,Harvey,latoya.harvey568@outlook.com,630784679360,2022-06-03,Iloilo City,Iloilo,Philippines,8635,Returning,full_load
569,Jennifer,Brown,jennifer.brown569@gmail.com,636955499046,2025-11-21,Muntinlupa,Metro Manila,Philippines,6246,New,full_load
570,Jose,Mitchell,jose.mitchell570@gmail.com,639989972551,2024-05-23,Davao City,Davao del Sur,Philippines,1749,Returning,full_load
571,Carolyn,Ryan,carolyn.ryan571@outlook.com,635972015590,2024-05-09,Quezon City,Metro Manila,Philippines,5272,Returning,full_load
572,Amanda,Williams,amanda.williams572@gmail.com,630635582551,2022-08-25,Davao City,Davao del Sur,Philippines,5836,New,full_load
573,Steven,Rhodes,steven.rhodes573@outlook.com,637708978831,2024-02-15,Davao City,Davao del Sur,Philippines,5026,Returning,full_load
574,Alicia,Summers,alicia.summers574@yahoo.com,630923236213,2023-02-04,Bacolod,Negros Occidental,Philippines,6530,VIP,full_load
575,Angela,Williams,angela.williams575@gmail.com,632484364122,2023-12-17,Bacolod,Negros Occidental,Philippines,9037,Returning,full_load
576,Jennifer,Harper,jennifer.harper576@outlook.com,633748852617,2022-08-06,Cebu City,Cebu,Philippines,3773,Returning,full_load
577,Jason,Gallegos,jason.gallegos577@gmail.com,634940095520,2024-09-24,Makati,Metro Manila,Philippines,9882,Returning,full_load
578,John,Johnson,john.johnson578@outlook.com,633028762569,2025-06-24,Muntinlupa,Metro Manila,Philippines,2217,New,full_load
579,Katie,Smith,katie.smith579@outlook.com,631174496798,2022-08-02,Quezon City,Metro Manila,Philippines,7756,New,full_load
580,Karen,Livingston,karen.livingston580@gmail.com,635457414485,2022-01-15,Parañaque,Metro Manila,Philippines,3474,Returning,full_load
581,Robert,White,robert.white581@outlook.com,631433909682,2024-08-17,Cebu City,Cebu,Philippines,1990,Returning,full_load
582,Richard,Nguyen,richard.nguyen582@yahoo.com,633632222575,2024-10-21,Cagayan de Oro,Misamis Oriental,Philippines,8916,New,full_load
583,Dean,Hanson,dean.hanson583@gmail.com,638165209895,2022-01-19,Baguio,Benguet,Philippines,7739,Returning,full_load
584,Michelle,Allen,michelle.allen584@gmail.com,631041907761,2023-03-22,Pasig,Metro Manila,Philippines,9777,Returning,full_load
585,Michelle,Lee,michelle.lee585@gmail.com,635024813273,2025-06-06,Parañaque,Metro Manila,Philippines,8054,New,full_load
586,Michael,Miller,michael.miller586@gmail.com,632399834021,2022-08-20,Manila,Metro Manila,Philippines,9591,New,full_load
587,Luke,Reed,luke.reed587@yahoo.com,631583567466,2025-06-20,Baguio,Benguet,Philippines,5135,New,full_load
588,Melinda,Johnson,melinda.johnson588@yahoo.com,636014203796,2023-08-03,Davao City,Davao del Sur,Philippines,2294,Returning,full_load
589,Collin,Smith,collin.smith589@outlook.com,639527347925,2023-04-11,Taguig,Metro Manila,Philippines,4700,Returning,full_load
590,Jacob,Turner,jacob.turner590@yahoo.com,639488923927,2022-05-26,Manila,Metro Manila,Philippines,1519,New,full_load
591,Richard,Miller,richard.miller591@outlook.com,636402026379,2022-03-29,Baguio,Benguet,Philippines,8798,New,full_load
592,Matthew,Williams,matthew.williams592@yahoo.com,634136904461,2024-02-16,Makati,Metro Manila,Philippines,2354,Returning,full_load
593,Joshua,White,joshua.white593@outlook.com,635152542863,2025-10-22,Cebu City,Cebu,Philippines,2562,VIP,full_load
594,Rachel,Vargas,rachel.vargas594@outlook.com,639453946958,2025-11-01,Taguig,Metro Manila,Philippines,4463,Returning,full_load
595,Matthew,Villanueva,matthew.villanueva595@gmail.com,631080098275,2022-03-14,Iloilo City,Iloilo,Philippines,5441,Returning,full_load
596,Nathaniel,Miller,nathaniel.miller596@outlook.com,636860639901,2024-05-25,Pasig,Metro Manila,Philippines,9897,New,full_load
597,Robin,Johnson,robin.johnson597@gmail.com,631066746070,2022-01-25,Marikina,Metro Manila,Philippines,6152,Returning,full_load
598,Tammy,Rodriguez,tammy.rodriguez598@gmail.com,635653505989,2025-12-13,Las Piñas,Metro Manila,Philippines,7525,New,full_load
599,Cameron,Peters,cameron.peters599@yahoo.com,639476157855,2024-05-30,Cagayan de Oro,Misamis Oriental,Philippines,4939,Returning,full_load
600,Cameron,Young,cameron.young600@outlook.com,630758276017,2023-08-20,Baguio,Benguet,Philippines,6435,New,full_load
601,Nicholas,Martinez,nicholas.martinez601@outlook.com,639900833191,2024-02-17,Parañaque,Metro Manila,Philippines,2284,VIP,full_load
602,Christine,Bowman,christine.bowman602@gmail.com,633982942301,2023-11-10,Quezon City,Metro Manila,Philippines,2600,Returning,full_load
603,Kimberly,Burton,kimberly.burton603@yahoo.com,639940692239,2025-04-16,Cebu City,Cebu,Philippines,7499,New,full_load
604,William,Rivera,william.rivera604@gmail.com,637385628912,2024-02-02,Pasig,Metro Manila,Philippines,8381,New,full_load
605,Steven,Burns,steven.burns605@outlook.com,632227805431,2022-10-16,Davao City,Davao del Sur,Philippines,8075,Returning,full_load
606,Patricia,Thompson,patricia.thompson606@outlook.com,633936891595,2025-04-14,Davao City,Davao del Sur,Philippines,2404,New,full_load
607,Jennifer,Brown,jennifer.brown607@yahoo.com,630675515071,2022-05-08,Taguig,Metro Manila,Philippines,2204,New,full_load
608,Lisa,Harris,lisa.harris608@yahoo.com,635983967267,2025-02-23,Parañaque,Metro Manila,Philippines,3527,New,full_load
609,Brandi,Wright,brandi.wright609@yahoo.com,631934014558,2022-01-09,Manila,Metro Manila,Philippines,2499,New,full_load
610,Jamie,Ramirez,jamie.ramirez610@gmail.com,633202287802,2022-06-08,Las Piñas,Metro Manila,Philippines,5419,New,full_load
611,Brittany,Peterson,brittany.peterson611@outlook.com,630449852574,2024-05-15,Davao City,Davao del Sur,Philippines,8353,Returning,full_load
612,Riley,Shields,riley.shields612@yahoo.com,637691938019,2022-05-20,Manila,Metro Manila,Philippines,1430,Returning,full_load
613,Greg,Harris,greg.harris613@yahoo.com,639500064171,2025-09-03,Cagayan de Oro,Misamis Oriental,Philippines,6315,New,full_load
614,Steven,Parker,steven.parker614@gmail.com,630477289773,2025-04-25,Davao City,Davao del Sur,Philippines,7353,Returning,full_load
615,Linda,Donaldson,linda.donaldson615@outlook.com,636103321258,2024-06-07,Baguio,Benguet,Philippines,4977,New,full_load
616,Jeffrey,Newman,jeffrey.newman616@yahoo.com,635364567752,2022-08-04,Davao City,Davao del Sur,Philippines,3777,New,full_load
617,Evelyn,Walker,evelyn.walker617@gmail.com,630557394674,2022-04-09,Iloilo City,Iloilo,Philippines,3390,New,full_load
618,Robert,White,robert.white618@gmail.com,632561819799,2024-01-23,Davao City,Davao del Sur,Philippines,5911,New,full_load
619,Teresa,Phillips,teresa.phillips619@outlook.com,634650664430,2024-07-11,Taguig,Metro Manila,Philippines,9123,New,full_load
620,Dorothy,Lutz,dorothy.lutz620@gmail.com,635470287068,2023-04-19,Manila,Metro Manila,Philippines,3219,VIP,full_load
621,Robert,Krause,robert.krause621@yahoo.com,634284946062,2025-06-03,Cebu City,Cebu,Philippines,7224,New,full_load
622,Tiffany,Hale,tiffany.hale622@yahoo.com,639403648561,2023-04-12,Davao City,Davao del Sur,Philippines,3230,Returning,full_load
623,Patricia,Haynes,patricia.haynes623@yahoo.com,632037173854,2024-01-15,Parañaque,Metro Manila,Philippines,4290,New,full_load
624,Eric,Bailey,eric.bailey624@outlook.com,631554153707,2023-03-29,Davao City,Davao del Sur,Philippines,6228,Returning,full_load
625,Taylor,Davidson,taylor.davidson625@yahoo.com,636251583115,2023-05-22,Iloilo City,Iloilo,Philippines,4971,New,full_load
626,Caitlin,Fuller,caitlin.fuller626@gmail.com,633081763196,2023-07-22,Las Piñas,Metro Manila,Philippines,7437,VIP,full_load
627,Carrie,Walls,carrie.walls627@outlook.com,635951405646,2022-10-07,Taguig,Metro Manila,Philippines,9939,Returning,full_load
628,Michael,Simmons,michael.simmons628@gmail.com,631801062844,2025-01-05,Quezon City,Metro Manila,Philippines,8563,New,full_load
629,Jason,Thomas,jason.thomas629@yahoo.com,633119065843,2025-06-26,Pasig,Metro Manila,Philippines,2133,Returning,full_load
630,Regina,Sullivan,regina.sullivan630@yahoo.com,631404442390,2023-01-11,Makati,Metro Manila,Philippines,5961,Returning,full_load
631,John,Cain,john.cain631@yahoo.com,635684039047,2025-05-10,Parañaque,Metro Manila,Philippines,7932,New,full_load
632,Robert,Sims,robert.sims632@yahoo.com,638669231616,2024-06-23,Cagayan de Oro,Misamis Oriental,Philippines,8851,Returning,full_load
633,Kim,Thomas,kim.thomas633@gmail.com,630473114472,2024-04-24,Marikina,Metro Manila,Philippines,7853,Returning,full_load
634,Taylor,Wilson,taylor.wilson634@outlook.com,638047424752,2024-07-11,Cebu City,Cebu,Philippines,9796,VIP,full_load
635,Margaret,Mason,margaret.mason635@outlook.com,630947887148,2024-10-18,Manila,Metro Manila,Philippines,5067,New,full_load
636,Robin,Aguirre,robin.aguirre636@outlook.com,630829736091,2024-05-24,Bacolod,Negros Occidental,Philippines,1725,Returning,full_load
637,Amanda,Gordon,amanda.gordon637@yahoo.com,634609692621,2025-05-21,Davao City,Davao del Sur,Philippines,6432,New,full_load
638,Sarah,Bradford,sarah.bradford638@outlook.com,630622242324,2022-12-11,Manila,Metro Manila,Philippines,5239,Returning,full_load
639,Kathy,Walton,kathy.walton639@yahoo.com,637782612545,2023-11-24,Baguio,Benguet,Philippines,4621,New,full_load
640,Anthony,Cruz,anthony.cruz640@yahoo.com,631099700529,2022-08-23,Las Piñas,Metro Manila,Philippines,9199,VIP,full_load
641,Lindsey,Rivera,lindsey.rivera641@yahoo.com,636697289460,2023-04-04,Iloilo City,Iloilo,Philippines,2712,VIP,full_load
642,Belinda,Dean,belinda.dean642@outlook.com,636076889022,2025-07-15,Manila,Metro Manila,Philippines,2901,New,full_load
643,Leslie,Butler,leslie.butler643@gmail.com,639912138468,2023-12-09,Pasig,Metro Manila,Philippines,6620,Returning,full_load
644,Samuel,Cabrera,samuel.cabrera644@yahoo.com,636746622914,2022-06-01,Cebu City,Cebu,Philippines,8801,Returning,full_load
645,Brandy,Mason,brandy.mason645@yahoo.com,639788042030,2022-04-15,Iloilo City,Iloilo,Philippines,6225,New,full_load
646,Jane,Hill,jane.hill646@yahoo.com,631182912026,2022-02-05,Parañaque,Metro Manila,Philippines,2885,Returning,full_load
647,Joseph,Raymond,joseph.raymond647@outlook.com,631758751479,2025-12-15,Bacolod,Negros Occidental,Philippines,3692,New,full_load
648,Erica,Weaver,erica.weaver648@outlook.com,634472498499,2023-05-30,Makati,Metro Manila,Philippines,3623,New,full_load
649,Christine,Bauer,christine.bauer649@yahoo.com,635175941323,2025-05-24,Iloilo City,Iloilo,Philippines,4798,Returning,full_load
650,Jennifer,Small,jennifer.small650@gmail.com,638174849083,2023-09-07,Makati,Metro Manila,Philippines,8080,Returning,full_load
651,Tammy,Sweeney,tammy.sweeney651@outlook.com,636859144696,2023-11-30,Marikina,Metro Manila,Philippines,4232,New,full_load
652,Tina,Morales,tina.morales652@yahoo.com,637718388791,2022-11-16,Quezon City,Metro Manila,Philippines,4519,Returning,full_load
653,Paul,Chaney,paul.chaney653@gmail.com,631191170118,2024-06-15,Las Piñas,Metro Manila,Philippines,2025,Returning,full_load
654,Scott,Douglas,scott.douglas654@yahoo.com,636659562021,2023-07-23,Baguio,Benguet,Philippines,4063,New,full_load
655,Robert,Pratt,robert.pratt655@yahoo.com,639022293494,2024-11-07,Manila,Metro Manila,Philippines,5298,Returning,full_load
656,Rebecca,Koch,rebecca.koch656@yahoo.com,630556739945,2024-07-16,Bacolod,Negros Occidental,Philippines,6134,Returning,full_load
657,Adam,Gonzalez,adam.gonzalez657@yahoo.com,632619106860,2023-06-25,Cagayan de Oro,Misamis Oriental,Philippines,2871,Returning,full_load
658,Roger,Richards,roger.richards658@outlook.com,634082019624,2025-06-18,Cagayan de Oro,Misamis Oriental,Philippines,3826,Returning,full_load
659,Angelica,Lang,angelica.lang659@gmail.com,638194662109,2024-11-10,Pasig,Metro Manila,Philippines,2388,New,full_load
660,Natasha,Ramirez,natasha.ramirez660@gmail.com,635161628424,2022-07-01,Taguig,Metro Manila,Philippines,6003,New,full_load
661,Stephanie,Cole,stephanie.cole661@yahoo.com,631603509317,2023-08-27,Makati,Metro Manila,Philippines,9369,Returning,full_load
662,Brittney,Melendez,brittney.melendez662@gmail.com,632522957774,2023-10-20,Cagayan de Oro,Misamis Oriental,Philippines,7286,Returning,full_load
663,Mary,Kelly,mary.kelly663@gmail.com,630079105527,2024-05-12,Baguio,Benguet,Philippines,3838,Returning,full_load
664,Diana,Oneill,diana.oneill664@yahoo.com,636810738232,2023-05-04,Makati,Metro Manila,Philippines,4065,Returning,full_load
665,Steven,Evans,steven.evans665@yahoo.com,632127843089,2022-01-15,Muntinlupa,Metro Manila,Philippines,6882,New,full_load
666,Scott,Dixon,scott.dixon666@outlook.com,638360935022,2024-05-22,Muntinlupa,Metro Manila,Philippines,7290,Returning,full_load
667,Mary,Pope,mary.pope667@outlook.com,635080970166,2023-10-08,Davao City,Davao del Sur,Philippines,9056,Returning,full_load
668,Karen,Wilson,karen.wilson668@outlook.com,638602015902,2022-05-09,Iloilo City,Iloilo,Philippines,3740,New,full_load
669,Patrick,Marquez,patrick.marquez669@gmail.com,636664481441,2023-03-30,Las Piñas,Metro Manila,Philippines,4613,New,full_load
670,Jeffrey,Brown,jeffrey.brown670@yahoo.com,637866349196,2022-09-19,Baguio,Benguet,Philippines,5729,Returning,full_load
671,Zachary,Woods,zachary.woods671@outlook.com,634481699283,2024-05-03,Las Piñas,Metro Manila,Philippines,9115,New,full_load
672,Kristin,Martinez,kristin.martinez672@outlook.com,636603704118,2025-04-19,Manila,Metro Manila,Philippines,5389,Returning,full_load
673,Lance,Leach,lance.leach673@gmail.com,631589604934,2025-07-01,Cebu City,Cebu,Philippines,9880,Returning,full_load
674,Paula,Porter,paula.porter674@yahoo.com,639435362385,2022-12-06,Iloilo City,Iloilo,Philippines,9951,New,full_load
675,Diane,Thompson,diane.thompson675@gmail.com,635838962762,2023-04-08,Muntinlupa,Metro Manila,Philippines,5055,New,full_load
676,Erica,Davis,erica.davis676@gmail.com,633219197698,2023-11-14,Cebu City,Cebu,Philippines,2425,Returning,full_load
677,Mario,Klein,mario.klein677@outlook.com,637689679590,2025-06-13,Taguig,Metro Manila,Philippines,4438,Returning,full_load
678,Arthur,Miller,arthur.miller678@outlook.com,636775857850,2022-09-15,Cebu City,Cebu,Philippines,8015,New,full_load
679,Walter,Mack,walter.mack679@gmail.com,632475642941,2025-06-05,Taguig,Metro Manila,Philippines,4390,Returning,full_load
680,James,Armstrong,james.armstrong680@outlook.com,634970297054,2024-07-16,Baguio,Benguet,Philippines,5605,New,full_load
681,Rebecca,Holland,rebecca.holland681@outlook.com,637933597810,2023-03-26,Parañaque,Metro Manila,Philippines,5794,New,full_load
682,Adrian,Robertson,adrian.robertson682@outlook.com,639856628620,2025-10-30,Muntinlupa,Metro Manila,Philippines,9428,Returning,full_load
683,Nina,Moore,nina.moore683@gmail.com,634242357828,2025-11-28,Makati,Metro Manila,Philippines,7743,VIP,full_load
684,Kimberly,Stewart,kimberly.stewart684@gmail.com,630166447068,2024-12-25,Muntinlupa,Metro Manila,Philippines,3078,New,full_load
685,Marie,Nunez,marie.nunez685@gmail.com,634976276991,2025-07-11,Parañaque,Metro Manila,Philippines,6277,Returning,full_load
686,Ashlee,Walter,ashlee.walter686@gmail.com,634163022389,2024-01-31,Bacolod,Negros Occidental,Philippines,7434,Returning,full_load
687,Phillip,Jones,phillip.jones687@yahoo.com,634286564009,2023-08-06,Pasig,Metro Manila,Philippines,7786,New,full_load
688,Jerry,Miller,jerry.miller688@outlook.com,630730415965,2023-09-18,Las Piñas,Metro Manila,Philippines,2525,Returning,full_load
689,Courtney,Jackson,courtney.jackson689@yahoo.com,637666038770,2023-12-08,Parañaque,Metro Manila,Philippines,7046,New,full_load
690,Michael,Keith,michael.keith690@yahoo.com,634309389131,2025-02-09,Quezon City,Metro Manila,Philippines,2526,Returning,full_load
691,Meghan,Bell,meghan.bell691@gmail.com,639485673425,2025-08-13,Parañaque,Metro Manila,Philippines,6869,Returning,full_load
692,John,Garcia,john.garcia692@gmail.com,637846129313,2023-10-30,Davao City,Davao del Sur,Philippines,4568,Returning,full_load
693,Jessica,Rojas,jessica.rojas693@outlook.com,632122949025,2023-06-09,Cebu City,Cebu,Philippines,5646,Returning,full_load
694,Javier,Bell,javier.bell694@yahoo.com,638537148463,2025-05-09,Cagayan de Oro,Misamis Oriental,Philippines,8951,Returning,full_load
695,Benjamin,Klein,benjamin.klein695@gmail.com,634744645450,2022-03-13,Las Piñas,Metro Manila,Philippines,1793,Returning,full_load
696,Allison,Green,allison.green696@gmail.com,635060167671,2022-01-26,Muntinlupa,Metro Manila,Philippines,8529,VIP,full_load
697,Katherine,Hall,katherine.hall697@gmail.com,632305295992,2023-12-11,Makati,Metro Manila,Philippines,8230,VIP,full_load
698,Judith,White,judith.white698@gmail.com,632979832673,2024-12-05,Davao City,Davao del Sur,Philippines,4314,Returning,full_load
699,James,Roberts,james.roberts699@yahoo.com,634303301787,2025-09-20,Pasig,Metro Manila,Philippines,3604,New,full_load
700,Brittany,Hernandez,brittany.hernandez700@yahoo.com,636310893786,2022-05-09,Cebu City,Cebu,Philippines,5102,Returning,full_load
701,Brian,Dixon,brian.dixon701@yahoo.com,635894623344,2022-03-22,Bacolod,Negros Occidental,Philippines,3711,Returning,full_load
702,Michael,Bailey,michael.bailey702@outlook.com,634706465147,2023-10-29,Parañaque,Metro Manila,Philippines,4836,New,full_load
703,Angela,Jordan,angela.jordan703@yahoo.com,630579306408,2022-11-28,Manila,Metro Manila,Philippines,1017,New,full_load
704,Gabriel,Smith,gabriel.smith704@outlook.com,634876451279,2024-03-17,Cagayan de Oro,Misamis Oriental,Philippines,4705,New,full_load
705,Dustin,Rogers,dustin.rogers705@gmail.com,638741640362,2025-06-23,Quezon City,Metro Manila,Philippines,6629,VIP,full_load
706,Scott,Lynn,scott.lynn706@gmail.com,635270922780,2024-01-13,Davao City,Davao del Sur,Philippines,3165,New,full_load
707,Sara,Warren,sara.warren707@yahoo.com,634250796500,2022-06-10,Manila,Metro Manila,Philippines,2678,New,full_load
708,Natasha,Dickerson,natasha.dickerson708@gmail.com,633655726859,2023-08-18,Pasig,Metro Manila,Philippines,3246,Returning,full_load
709,Jennifer,Conner,jennifer.conner709@outlook.com,634648460377,2022-04-17,Bacolod,Negros Occidental,Philippines,3340,Returning,full_load
710,Nicole,Gallagher,nicole.gallagher710@yahoo.com,631214219645,2023-11-15,Cagayan de Oro,Misamis Oriental,Philippines,3688,Returning,full_load
711,Steven,Webb,steven.webb711@yahoo.com,636185190724,2025-11-30,Bacolod,Negros Occidental,Philippines,3480,Returning,full_load
712,Caleb,Simpson,caleb.simpson712@gmail.com,636804174446,2022-05-15,Iloilo City,Iloilo,Philippines,4559,New,full_load
713,Jesse,Church,jesse.church713@yahoo.com,635929832889,2023-07-01,Manila,Metro Manila,Philippines,7291,New,full_load
714,Anna,Park,anna.park714@outlook.com,633313896768,2023-03-07,Makati,Metro Manila,Philippines,5059,New,full_load
715,Rhonda,Allen,rhonda.allen715@outlook.com,635502525038,2025-04-25,Baguio,Benguet,Philippines,5668,New,full_load
716,Keith,Sanders,keith.sanders716@outlook.com,633955170027,2022-11-16,Muntinlupa,Metro Manila,Philippines,5942,Returning,full_load
717,John,Gomez,john.gomez717@outlook.com,636144675949,2023-04-05,Taguig,Metro Manila,Philippines,7418,New,full_load
718,Victoria,Rodriguez,victoria.rodriguez718@yahoo.com,632082656853,2024-02-08,Marikina,Metro Manila,Philippines,4921,New,full_load
719,Megan,Santos,megan.santos719@gmail.com,634001489446,2024-03-31,Iloilo City,Iloilo,Philippines,2163,VIP,full_load
720,Rebecca,Garcia,rebecca.garcia720@yahoo.com,631779281926,2022-07-25,Marikina,Metro Manila,Philippines,6185,Returning,full_load
721,Hannah,Montgomery,hannah.montgomery721@outlook.com,634733494586,2023-07-22,Cagayan de Oro,Misamis Oriental,Philippines,7895,Returning,full_load
722,Shannon,Ramos,shannon.ramos722@gmail.com,631021042808,2025-04-11,Las Piñas,Metro Manila,Philippines,8717,New,full_load
723,Cynthia,Ingram,cynthia.ingram723@gmail.com,637406710769,2023-02-12,Manila,Metro Manila,Philippines,1225,New,full_load
724,Natalie,Edwards,natalie.edwards724@yahoo.com,636703977926,2024-02-26,Quezon City,Metro Manila,Philippines,7520,Returning,full_load
