customer_id,first_name,last_name,email,phone,signup_date,city,state,country,postal_code,customer_segment,batch_date
1080,Brian,Johnson,brian.johnson1080@gmail.com,75647208711,2025-12-03,Makati,Metro Manila,Philippines,5231,Returning,full_load
1081,Christine,Webster,christine.webster1081@outlook.com,43926377289,2025-09-26,Davao City,Davao del Sur,Philippines,1305,Returning,full_load
1082,Eric,Wagner,eric.wagner1082@gmail.com,65228992756,2022-05-14,Muntinlupa,Metro Manila,Philippines,5644,New,full_load
1083,Mckenzie,Rodriguez,mckenzie.rodriguez1083@gmail.com,5448485815,2022-09-22,Iloilo City,Iloilo,Philippines,8891,Returning,full_load
1084,Bruce,Ford,bruce.ford1084@outlook.com,42250164597,2025-05-19,Cagayan de Oro,Misamis Oriental,Philippines,3338,Returning,full_load
1085,Lisa,Johnston,lisa.johnston1085@gmail.com,51263608651,2023-02-15,Makati,Metro Manila,Philippines,9369,Returning,full_load
1086,Jennifer,Stanley,jennifer.stanley1086@outlook.com,17541905326,2024-07-15,Cebu City,Cebu,Philippines,8429,New,full_load
1087,Leah,Reid,leah.reid1087@gmail.com,2009074659,2022-07-25,Davao City,Davao del Sur,Philippines,7315,New,full_load
1088,Matthew,Russell,matthew.russell1088@yahoo.com,7693242118,2024-11-29,Baguio,Benguet,Philippines,9263,Returning,full_load
1089,Jose,Williams,jose.williams1089@yahoo.com,47835246412,2022-10-03,Cagayan de Oro,Misamis Oriental,Philippines,2577,VIP,full_load
1090,Mitchell,Johnson,mitchell.johnson1090@outlook.com,85398628313,2025-09-25,Cagayan de Oro,Misamis Oriental,Philippines,1639,Returning,full_load
1091,Lindsay,White,lindsay.white1091@outlook.com,37361246605,2024-01-20,Manila,Metro Manila,Philippines,2526,New,full_load
1092,Lucas,Martin,lucas.martin1092@gmail.com,15150427133,2025-07-09,Cagayan de Oro,Misamis Oriental,Philippines,9835,Returning,full_load
1093,Christy,Harvey,christy.harvey1093@yahoo.com,47105876227,2024-03-21,Las Piñas,Metro Manila,Philippines,8069,New,full_load
1094,Joseph,Lewis,joseph.lewis1094@gmail.com,52690620454,2023-10-29,Quezon City,Metro Manila,Philippines,9680,VIP,full_load
1095,Michael,Bell,michael.bell1095@outlook.com,32868693879,2023-06-29,Iloilo City,Iloilo,Philippines,7246,Returning,full_load
1096,Kenneth,Brown,kenneth.brown1096@gmail.com,34584910326,2023-10-23,Marikina,Metro Manila,Philippines,2600,New,full_load
1097,Cody,Martinez,cody.martinez1097@gmail.com,62881654571,2025-11-14,Las Piñas,Metro Manila,Philippines,4809,New,full_load
1098,John,Frazier,john.frazier1098@yahoo.com,6994395653,2023-09-27,Marikina,Metro Manila,Philippines,9908,New,full_load
1099,Destiny,Scott,destiny.scott1099@outlook.com,18414882571,2024-06-16,Parañaque,Metro Manila,Philippines,1116,New,full_load
1100,Debra,Knight,debra.knight1100@gmail.com,20044345943,2024-10-13,Quezon City,Metro Manila,Philippines,7144,Returning,full_load
1101,Ricardo,Robinson,ricardo.robinson1101@gmail.com,75876311872,2023-07-17,Cebu City,Cebu,Philippines,7698,New,full_load
1102,Rachel,Hughes,rachel.hughes1102@outlook.com,68738413116,2023-02-10,Bacolod,Negros Occidental,Philippines,5155,New,full_load
1103,Molly,Cook,molly.cook1103@yahoo.com,57268230931,2024-11-23,Cebu City,Cebu,Philippines,5514,Returning,full_load
1104,William,Yu,william.yu1104@yahoo.com,61576784197,2022-10-05,Davao City,Davao del Sur,Philippines,8904,Returning,full_load
1105,Kristen,Pierce,kristen.pierce1105@outlook.com,67964348801,2023-04-22,Iloilo City,Iloilo,Philippines,5157,New,full_load
1106,Jeremy,Doyle,jeremy.doyle1106@gmail.com,87765381602,2025-02-16,Parañaque,Metro Manila,Philippines,7522,Returning,full_load
1107,Tiffany,Coleman,tiffany.coleman1107@gmail.com,63445795847,2025-03-07,Bacolod,Negros Occidental,Philippines,2951,New,full_load
1108,Alexander,Lopez,alexander.lopez1108@gmail.com,78357066103,2022-06-05,Parañaque,Metro Manila,Philippines,3650,Returning,full_load
1109,Nicole,Estrada,nicole.estrada1109@outlook.com,80533229120,2025-05-29,Las Piñas,Metro Manila,Philippines,6544,Returning,full_load
1110,Troy,Smith,troy.smith1110@yahoo.com,34690110228,2022-09-07,Bacolod,Negros Occidental,Philippines,1852,VIP,full_load
1111,Katie,Hawkins,katie.hawkins1111@gmail.com,70881262654,2025-07-02,Quezon City,Metro Manila,Philippines,2492,Returning,full_load
1112,Jermaine,Andrade,jermaine.andrade1112@gmail.com,54801515677,2022-05-17,Cagayan de Oro,Misamis Oriental,Philippines,8133,New,full_load
1113,William,Copeland,william.copeland1113@gmail.com,2241358851,2024-08-04,Cebu City,Cebu,Philippines,2311,Returning,full_load
1114,Kiara,Clark,kiara.clark1114@outlook.com,47907467530,2024-08-11,Marikina,Metro Manila,Philippines,7564,Returning,full_load
1115,Shawn,Frost,shawn.frost1115@gmail.com,50418033242,2025-04-16,Parañaque,Metro Manila,Philippines,1941,Returning,full_load
1116,Jeffrey,Perez,jeffrey.perez1116@outlook.com,99638852690,2022-11-10,Iloilo City,Iloilo,Philippines,1175,VIP,full_load
1117,Ryan,Lopez,ryan.lopez1117@gmail.com,86895956986,2022-10-30,Baguio,Benguet,Philippines,5685,Returning,full_load
1118,Carolyn,Walker,carolyn.walker1118@gmail.com,31399230916,2024-12-21,Baguio,Benguet,Philippines,9451,Returning,full_load
1119,Taylor,Gibbs,taylor.gibbs1119@gmail.com,76546950347,2023-07-13,Bacolod,Negros Occidental,Philippines,1590,Returning,full_load
1120,Joshua,Johnson,joshua.johnson1120@yahoo.com,82006287335,2023-03-05,Makati,Metro Manila,Philippines,2422,New,full_load
1121,Ashley,Smith,ashley.smith1121@gmail.com,29682997585,2024-06-29,Davao City,Davao del Sur,Philippines,7642,Returning,full_load
1122,Heather,Wallace,heather.wallace1122@gmail.com,64568867560,2025-11-28,Parañaque,Metro Manila,Philippines,2124,Returning,full_load
1123,Ana,Doyle,ana.doyle1123@yahoo.com,74794810872,2023-06-24,Parañaque,Metro Manila,Philippines,6703,New,full_load
1124,Jean,Burke,jean.burke1124@yahoo.com,81789203856,2025-12-15,Taguig,Metro Manila,Philippines,8450,Returning,full_load
1125,Justin,Pennington,justin.pennington1125@outlook.com,62357756005,2023-09-25,Pasig,Metro Manila,Philippines,3867,New,full_load
1126,Pamela,Camacho,pamela.camacho1126@yahoo.com,96536358785,2023-04-03,Manila,Metro Manila,Philippines,9243,VIP,full_load
1127,Julian,Moore,julian.moore1127@outlook.com,65574138939,2023-02-05,Las Piñas,Metro Manila,Philippines,9409,Returning,full_load
1128,Anna,Massey,anna.massey1128@yahoo.com,12204757093,2024-12-14,Cagayan de Oro,Misamis Oriental,Philippines,5098,VIP,full_load
1129,Patricia,Henderson,patricia.henderson1129@gmail.com,35254318155,2025-04-11,Cagayan de Oro,Misamis Oriental,Philippines,8923,Returning,full_load
1130,Richard,Yates,richard.yates1130@yahoo.com,57111822367,2024-11-24,Las Piñas,Metro Manila,Philippines,8517,Returning,full_load
1131,Michael,Mcintyre,michael.mcintyre1131@gmail.com,73860237095,2024-01-19,Muntinlupa,Metro Manila,Philippines,1448,New,full_load
1132,Joyce,Park,joyce.park1132@outlook.com,81707103224,2024-11-17,Davao City,Davao del Sur,Philippines,4610,New,full_load
1133,Kimberly,Kim,kimberly.kim1133@outlook.com,35980301635,2023-07-03,Cebu City,Cebu,Philippines,7757,Returning,full_load
1134,Joseph,Lawson,joseph.lawson1134@yahoo.com,29741756207,2023-01-21,Parañaque,Metro Manila,Philippines,5314,New,full_load
1135,Michelle,Baldwin,michelle.baldwin1135@outlook.com,15538696441,2022-04-29,Bacolod,Negros Occidental,Philippines,6603,VIP,full_load
1136,Brandon,Nichols,brandon.nichols1136@gmail.com,82957380364,2023-07-04,Iloilo City,Iloilo,Philippines,6142,Returning,full_load
1137,Scott,Jenkins,scott.jenkins1137@outlook.com,343526571,2025-03-05,Pasig,Metro Manila,Philippines,3994,VIP,full_load
1138,Lisa,Sawyer,lisa.sawyer1138@gmail.com,78963744021,2025-02-19,Taguig,Metro Manila,Philippines,9175,New,full_load
1139,Amber,West,amber.west1139@gmail.com,36232249429,2022-11-18,Taguig,Metro Manila,Philippines,5348,New,full_load
1140,Nicholas,Levine,nicholas.levine1140@gmail.com,86823354053,2022-08-31,Taguig,Metro Manila,Philippines,6833,New,full_load
1141,Jennifer,Baker,jennifer.baker1141@gmail.com,29197370883,2024-08-11,Manila,Metro Manila,Philippines,9071,Returning,full_load
1142,Emma,Beck,emma.beck1142@yahoo.com,26987126396,2025-08-10,Baguio,Benguet,Philippines,1692,New,full_load
1143,James,Hancock,james.hancock1143@outlook.com,18427613515,2025-10-27,Cebu City,Cebu,Philippines,9066,Returning,full_load
1144,Andrea,Miller,andrea.miller1144@outlook.com,70520715812,2025-04-02,Iloilo City,Iloilo,Philippines,3996,New,full_load
1145,Jennifer,Meyer,jennifer.meyer1145@outlook.com,86758189529,2022-03-26,Taguig,Metro Manila,Philippines,3101,Returning,full_load
1146,Dustin,Mora,dustin.mora1146@outlook.com,92615994740,2022-02-20,Iloilo City,Iloilo,Philippines,9859,New,full_load
1147,Melinda,Sanchez,melinda.sanchez1147@gmail.com,56754468550,2023-12-12,Muntinlupa,Metro Manila,Philippines,3863,Returning,full_load
1148,Matthew,Murphy,matthew.murphy1148@gmail.com,80572023806,2024-12-06,Iloilo City,Iloilo,Philippines,6171,New,full_load
1149,Dawn,Aguilar,dawn.aguilar1149@gmail.com,30973425162,2024-06-21,Taguig,Metro Manila,Philippines,7216,New,full_load
1150,Alicia,Ali,alicia.ali1150@outlook.com,72432396876,2022-10-18,Cagayan de Oro,Misamis Oriental,Philippines,5254,New,full_load
1151,Nicole,Cummings,nicole.cummings1151@yahoo.com,31038265250,2024-08-10,Pasig,Metro Manila,Philippines,8722,New,full_load
1152,Kimberly,Ochoa,kimberly.ochoa1152@yahoo.com,21887711517,2022-11-24,Iloilo City,Iloilo,Philippines,7945,Returning,full_load
1153,Michael,Berry,michael.berry1153@yahoo.com,56678706245,2025-08-20,Cebu City,Cebu,Philippines,6981,New,full_load
1154,Amy,Kerr,amy.kerr1154@outlook.com,48688709475,2024-06-13,Makati,Metro Manila,Philippines,3148,New,full_load
1155,Peter,Horton,peter.horton1155@gmail.com,74068156628,2025-06-03,Manila,Metro Manila,Philippines,5422,Returning,full_load
1156,David,Rivera,david.rivera1156@gmail.com,50393920527,2022-11-01,Muntinlupa,Metro Manila,Philippines,7240,Returning,full_load
1157,Teresa,Newman,teresa.newman1157@gmail.com,12738081042,2024-01-05,Parañaque,Metro Manila,Philippines,3450,New,full_load
1158,Lori,Harris,lori.harris1158@outlook.com,58485081800,2025-10-19,Iloilo City,Iloilo,Philippines,3203,Returning,full_load
1159,Sherry,Johnson,sherry.johnson1159@yahoo.com,62790051962,2025-05-04,Parañaque,Metro Manila,Philippines,6172,New,full_load
1160,Kathleen,Harris,kathleen.harris1160@gmail.com,41299788542,2023-09-11,Baguio,Benguet,Philippines,1781,Returning,full_load
1161,Kelly,Gray,kelly.gray1161@yahoo.com,82706792104,2025-06-18,Quezon City,Metro Manila,Philippines,4530,Returning,full_load
1162,Gregory,Lee,gregory.lee1162@outlook.com,73328183023,2023-11-30,Bacolod,Negros Occidental,Philippines,2577,New,full_load
1163,Travis,Turner,travis.turner1163@outlook.com,41322433683,2024-05-20,Cebu City,Cebu,Philippines,6903,VIP,full_load
1164,Anthony,Wilson,anthony.wilson1164@yahoo.com,66598554242,2022-01-31,Pasig,Metro Manila,Philippines,6638,New,full_load
1165,Patrick,Conner,patrick.conner1165@outlook.com,58529449179,2024-06-15,Muntinlupa,Metro Manila,Philippines,4259,Returning,full_load
1166,Michaela,Lam,michaela.lam1166@yahoo.com,30636404401,2025-04-27,Baguio,Benguet,Philippines,3859,New,full_load
1167,Rebecca,Duran,rebecca.duran1167@outlook.com,83758361838,2024-01-28,Bacolod,Negros Occidental,Philippines,9363,New,full_load
1168,Janet,Leach,janet.leach1168@yahoo.com,25469070716,2024-08-11,Manila,Metro Manila,Philippines,7243,Returning,full_load
1169,Paul,Richardson,paul.richardson1169@yahoo.com,73377290633,2024-09-22,Makati,Metro Manila,Philippines,3745,New,full_load
1170,Shannon,Singh,shannon.singh1170@gmail.com,38008947544,2025-08-11,Cagayan de Oro,Misamis Oriental,Philippines,7631,New,full_load
1171,Christina,Anderson,christina.anderson1171@yahoo.com,823206502,2023-05-02,Cebu City,Cebu,Philippines,4739,Returning,full_load
1172,Jacob,Allen,jacob.allen1172@outlook.com,37788151245,2024-07-29,Parañaque,Metro Manila,Philippines,5382,New,full_load
1173,Michael,Garcia,michael.garcia1173@yahoo.com,88896360706,2025-04-28,Marikina,Metro Manila,Philippines,8289,Returning,full_load
1174,Thomas,Chen,thomas.chen1174@gmail.com,25876792553,2023-10-06,Baguio,Benguet,Philippines,8377,New,full_load
1175,Johnny,Johnson,johnny.johnson1175@gmail.com,95932930282,2025-02-04,Quezon City,Metro Manila,Philippines,3048,Returning,full_load
1176,Megan,Ellis,megan.ellis1176@gmail.com,37240909796,2022-11-24,Parañaque,Metro Manila,Philippines,2311,New,full_load
1177,Taylor,Shelton,taylor.shelton1177@yahoo.com,3031761409,2025-12-26,Manila,Metro Manila,Philippines,2045,Returning,full_load
1178,Victoria,Hawkins,victoria.hawkins1178@gmail.com,74865972607,2024-03-24,Quezon City,Metro Manila,Philippines,7504,New,full_load
1179,Daniel,Adkins,daniel.adkins1179@outlook.com,75227340763,2022-05-11,Cagayan de Oro,Misamis Oriental,Philippines,3544,VIP,full_load
1180,Jillian,Jensen,jillian.jensen1180@gmail.com,18717179268,2022-12-23,Davao City,Davao del Sur,Philippines,6068,Returning,full_load
1181,William,Wilson,william.wilson1181@outlook.com,48326112554,2022-07-23,Iloilo City,Iloilo,Philippines,3071,Returning,full_load
1182,Michael,Hoffman,michael.hoffman1182@yahoo.com,65855018526,2024-10-27,Quezon City,Metro Manila,Philippines,1575,Returning,full_load
1183,Jose,Johnson,jose.johnson1183@outlook.com,46483567318,2023-12-27,Cebu City,Cebu,Philippines,8801,VIP,full_load
1184,Vanessa,Smith,vanessa.smith1184@outlook.com,32193447884,2022-07-29,Baguio,Benguet,Philippines,8288,Returning,full_load
1185,Darryl,Perry,darryl.perry1185@outlook.com,35527232652,2024-09-07,Cagayan de Oro,Misamis Oriental,Philippines,8480,Returning,full_load
1186,Leslie,Holt,leslie.holt1186@outlook.com,86928980345,2024-03-24,Cagayan de Oro,Misamis Oriental,Philippines,8126,Returning,full_load
1187,Timothy,Nelson,timothy.nelson1187@outlook.com,51385044906,2024-01-19,Pasig,Metro Manila,Philippines,6688,New,full_load
1188,Justin,Perez,justin.perez1188@yahoo.com,11116135425,2023-04-24,Manila,Metro Manila,Philippines,8239,New,full_load
1189,Hannah,Howard,hannah.howard1189@gmail.com,93759720838,2022-01-17,Makati,Metro Manila,Philippines,5973,Returning,full_load
1190,Carol,Pierce,carol.pierce1190@yahoo.com,12273171922,2023-06-19,Las Piñas,Metro Manila,Philippines,3233,Returning,full_load
1191,Crystal,Fox,crystal.fox1191@yahoo.com,85301976898,2025-03-19,Quezon City,Metro Manila,Philippines,9059,New,full_load
1192,Randy,Porter,randy.porter1192@yahoo.com,80886471366,2025-05-24,Las Piñas,Metro Manila,Philippines,8052,Returning,full_load
1193,Dennis,Yang,dennis.yang1193@yahoo.com,34837607085,2024-05-01,Las Piñas,Metro Manila,Philippines,1118,New,full_load
1194,Christopher,Martinez,christopher.martinez1194@gmail.com,80776755998,2023-09-06,Marikina,Metro Manila,Philippines,8161,New,full_load
1195,Shelia,Mcmahon,shelia.mcmahon1195@yahoo.com,54786101735,2025-07-10,Parañaque,Metro Manila,Philippines,7385,New,full_load
1196,Kayla,Jones,kayla.jones1196@gmail.com,74017322865,2024-08-29,Manila,Metro Manila,Philippines,7917,Returning,full_load
1197,Virginia,Ramos,virginia.ramos1197@outlook.com,55813613019,2023-03-19,Las Piñas,Metro Manila,Philippines,5454,Returning,full_load
1198,John,Smith,john.smith1198@gmail.com,46990723384,2023-10-04,Las Piñas,Metro Manila,Philippines,5404,Returning,full_load
1199,Christina,Holland,christina.holland1199@gmail.com,4859759874,2023-03-26,Makati,Metro Manila,Philippines,3238,Returning,full_load
1200,William,Schmidt,william.schmidt1200@outlook.com,36014891453,2023-02-27,Cagayan de Oro,Misamis Oriental,Philippines,8418,Returning,full_load
1201,Dalton,Velasquez,dalton.velasquez1201@gmail.com,25900900371,2022-01-31,Taguig,Metro Manila,Philippines,6253,New,full_load
1202,Brittany,Gonzalez,brittany.gonzalez1202@gmail.com,69412953856,2022-10-16,Baguio,Benguet,Philippines,1362,New,full_load
1203,David,Brooks,david.brooks1203@gmail.com,29094734703,2025-02-03,Makati,Metro Manila,Philippines,8183,New,full_load
1204,Jessica,Nichols,jessica.nichols1204@gmail.com,61571594902,2024-02-06,Makati,Metro Manila,Philippines,1241,New,full_load
1205,Oscar,Smith,oscar.smith1205@yahoo.com,88227493335,2023-07-31,Pasig,Metro Manila,Philippines,9165,Returning,full_load
1206,Deborah,Solis,deborah.solis1206@gmail.com,65343566244,2022-05-05,Quezon City,Metro Manila,Philippines,6410,New,full_load
1207,Justin,Hernandez,justin.hernandez1207@outlook.com,67591240537,2022-04-21,Las Piñas,Metro Manila,Philippines,7429,Returning,full_load
1208,Lauren,Stewart,lauren.stewart1208@yahoo.com,2432847446,2025-06-23,Taguig,Metro Manila,Philippines,5097,Returning,full_load
1209,Kelsey,Williams,kelsey.williams1209@yahoo.com,75939871764,2023-08-21,Manila,Metro Manila,Philippines,5078,New,full_load
1210,Joshua,Gray,joshua.gray1210@outlook.com,80806258386,2023-12-17,Quezon City,Metro Manila,Philippines,4263,Returning,full_load
1211,Renee,Hernandez,renee.hernandez1211@yahoo.com,12550613459,2024-01-05,Baguio,Benguet,Philippines,4415,Returning,full_load
1212,James,Johnson,james.johnson1212@outlook.com,15785625304,2022-09-04,Pasig,Metro Manila,Philippines,6293,Returning,full_load
1213,Amanda,Richards,amanda.richards1213@yahoo.com,12960750702,2022-07-09,Parañaque,Metro Manila,Philippines,9534,Returning,full_load
1214,David,White,david.white1214@gmail.com,71937222477,2023-07-14,Pasig,Metro Manila,Philippines,4255,Returning,full_load
1215,John,Guzman,john.guzman1215@outlook.com,55092276048,2023-01-02,Taguig,Metro Manila,Philippines,2850,New,full_load
1216,Erica,Curtis,erica.curtis1216@yahoo.com,78087110305,2025-05-19,Quezon City,Metro Manila,Philippines,3742,Returning,full_load
1217,Jamie,Day,jamie.day1217@gmail.com,70933773408,2022-01-14,Davao City,Davao del Sur,Philippines,4982,Returning,full_load
1218,Daniel,Mckee,daniel.mckee1218@outlook.com,73802157228,2024-12-05,Parañaque,Metro Manila,Philippines,8786,New,full_load
1219,Anthony,Obrien,anthony.obrien1219@gmail.com,12216584884,2023-01-22,Las Piñas,Metro Manila,Philippines,2466,Returning,full_load
1220,Frederick,Moore,frederick.moore1220@outlook.com,40047103070,2025-12-17,Bacolod,Negros Occidental,Philippines,6544,New,full_load
1221,Nicholas,Cabrera,nicholas.cabrera1221@outlook.com,95180642452,2024-12-25,Cebu City,Cebu,Philippines,3521,Returning,full_load
1222,Anna,Jacobs,anna.jacobs1222@yahoo.com,1677782915,2022-12-28,Makati,Metro Manila,Philippines,8992,VIP,full_load
1223,Andrea,Sanchez,andrea.sanchez1223@yahoo.com,95169577305,2025-06-05,Las Piñas,Metro Manila,Philippines,6690,Returning,full_load
1224,Richard,Diaz,richard.diaz1224@outlook.com,15843603968,2023-07-11,Quezon City,Metro Manila,Philippines,7189,New,full_load
1225,Shane,Smith,shane.smith1225@outlook.com,76505172783,2024-01-24,Marikina,Metro Manila,Philippines,1646,New,full_load
1226,Hannah,Lowery,hannah.lowery1226@yahoo.com,85624775786,2024-12-18,Pasig,Metro Manila,Philippines,9892,New,full_load
1227,Cathy,Estes,cathy.estes1227@yahoo.com,88780487698,2023-06-25,Makati,Metro Manila,Philippines,9906,Returning,full_load
1228,Rebecca,Jackson,rebecca.jackson1228@outlook.com,26128488004,2022-04-17,Pasig,Metro Manila,Philippines,3627,New,full_load
1229,Benjamin,Baker,benjamin.baker1229@yahoo.com,76094466123,2024-04-21,Pasig,Metro Manila,Philippines,5314,Returning,full_load
1230,Patricia,Vasquez,patricia.vasquez1230@outlook.com,98069005441,2023-08-12,Las Piñas,Metro Manila,Philippines,9289,New,full_load
1231,Samantha,Williams,samantha.williams1231@outlook.com,84275318745,2025-04-20,Quezon City,Metro Manila,Philippines,6965,New,full_load
1232,Robert,Hernandez,robert.hernandez1232@outlook.com,66614845611,2024-10-19,Parañaque,Metro Manila,Philippines,2037,Returning,full_load
1233,Brian,Adkins,brian.adkins1233@yahoo.com,79282991725,2024-11-27,Taguig,Metro Manila,Philippines,9586,Returning,full_load
1234,Emily,Morse,emily.morse1234@yahoo.com,37696084967,2023-05-17,Makati,Metro Manila,Philippines,5638,Returning,full_load
1235,Michele,Smith,michele.smith1235@outlook.com,17859120082,2024-03-23,Manila,Metro Manila,Philippines,2577,New,full_load
1236,Richard,Hart,richard.hart1236@gmail.com,90352482300,2022-10-05,Muntinlupa,Metro Manila,Philippines,3126,New,full_load
1237,Lisa,Jarvis,lisa.jarvis1237@gmail.com,90359577832,2022-06-03,Iloilo City,Iloilo,Philippines,4139,Returning,full_load
1238,Kelly,Peck,kelly.peck1238@yahoo.com,15859309320,2024-10-19,Muntinlupa,Metro Manila,Philippines,7366,Returning,full_load
1239,Benjamin,Solomon,benjamin.solomon1239@yahoo.com,73745145184,2022-03-18,Parañaque,Metro Manila,Philippines,5193,New,full_load
1240,Robert,Baker,robert.baker1240@gmail.com,62722212591,2022-01-21,Parañaque,Metro Manila,Philippines,2161,Returning,full_load
1241,Craig,Small,craig.small1241@outlook.com,88868122107,2023-12-29,Marikina,Metro Manila,Philippines,2310,New,full_load
1242,Elizabeth,Branch,elizabeth.branch1242@yahoo.com,17902554779,2025-06-30,Baguio,Benguet,Philippines,7814,Returning,full_load
1243,Jason,Jackson,jason.jackson1243@gmail.com,32197419660,2024-04-01,Quezon City,Metro Manila,Philippines,5355,Returning,full_load
1244,John,Sanchez,john.sanchez1244@gmail.com,33465789438,2022-05-02,Muntinlupa,Metro Manila,Philippines,5979,VIP,full_load
1245,Zachary,Knight,zachary.knight1245@gmail.com,37435124004,2025-01-31,Manila,Metro Manila,Philippines,2658,Returning,full_load
1246,James,Bender,james.bender1246@outlook.com,5866723983,2024-03-28,Taguig,Metro Manila,Philippines,4164,New,full_load
1247,Hunter,Miranda,hunter.miranda1247@outlook.com,9076742808,2024-05-17,Bacolod,Negros Occidental,Philippines,3931,Returning,full_load
1248,John,Hall,john.hall1248@outlook.com,16035785728,2025-04-05,Parañaque,Metro Manila,Philippines,2728,Returning,full_load
1249,Margaret,Nguyen,margaret.nguyen1249@outlook.com,96279080917,2024-12-27,Bacolod,Negros Occidental,Philippines,8515,New,full_load
1250,Sergio,Martin,sergio.martin1250@gmail.com,8987478523,2025-05-16,Manila,Metro Manila,Philippines,3733,Returning,full_load
1251,Janet,Miller,janet.miller1251@gmail.com,75402810010,2024-10-18,Baguio,Benguet,Philippines,6529,Returning,full_load
1252,David,Robinson,david.robinson1252@yahoo.com,46544842899,2025-12-21,Cagayan de Oro,Misamis Oriental,Philippines,8258,VIP,full_load
1253,Benjamin,Tapia,benjamin.tapia1253@yahoo.com,79333853997,2025-08-05,Baguio,Benguet,Philippines,6319,New,full_load
1254,Rebecca,Walker,rebecca.walker1254@outlook.com,21895130729,2025-07-07,Bacolod,Negros Occidental,Philippines,8054,New,full_load
1255,Ariana,Allen,ariana.allen1255@yahoo.com,67247443115,2022-11-29,Taguig,Metro Manila,Philippines,9939,Returning,full_load
1256,Stephanie,Williams,stephanie.williams1256@yahoo.com,70913816788,2023-07-14,Marikina,Metro Manila,Philippines,5162,New,full_load
1257,Sherri,Shaffer,sherri.shaffer1257@gmail.com,73658771979,2025-02-02,Davao City,Davao del Sur,Philippines,1003,VIP,full_load
1258,Samantha,Olson,samantha.olson1258@gmail.com,76183971374,2024-03-15,Cagayan de Oro,Misamis Oriental,Philippines,1267,VIP,full_load
1259,Daniel,Price,daniel.price1259@gmail.com,98193913938,2023-04-12,Pasig,Metro Manila,Philippines,1107,New,full_load
1260,Jon,Bridges,jon.bridges1260@outlook.com,73020345488,2025-04-13,Cebu City,Cebu,Philippines,1355,Returning,full_load
1261,Jeffrey,Kirk,jeffrey.kirk1261@outlook.com,27508784587,2024-05-14,Marikina,Metro Manila,Philippines,9376,VIP,full_load
1262,Danielle,Williams,danielle.williams1262@yahoo.com,54725516011,2022-02-28,Makati,Metro Manila,Philippines,2544,New,full_load
1263,Dana,Perkins,dana.perkins1263@outlook.com,80394844275,2023-07-25,Makati,Metro Manila,Philippines,5341,New,full_load
1264,Linda,Gallagher,linda.gallagher1264@outlook.com,76749970424,2022-05-23,Pasig,Metro Manila,Philippines,5920,New,full_load
1265,Richard,Moore,richard.moore1265@gmail.com,6512814649,2025-02-14,Marikina,Metro Manila,Philippines,4562,Returning,full_load
1266,Fernando,Garrett,fernando.garrett1266@yahoo.com,77207518989,2022-09-26,Las Piñas,Metro Manila,Philippines,8905,Returning,full_load
1267,Anne,Pearson,anne.pearson1267@outlook.com,5493774086,2024-07-13,Parañaque,Metro Manila,Philippines,2562,New,full_load
1268,Jose,Woods,jose.woods1268@gmail.com,38959032449,2022-05-02,Parañaque,Metro Manila,Philippines,7251,VIP,full_load
1269,Edward,Wilkins,edward.wilkins1269@yahoo.com,91828535776,2025-09-28,Cebu City,Cebu,Philippines,6700,New,full_load
1270,Linda,Huang,linda.huang1270@gmail.com,72428878365,2025-09-13,Muntinlupa,Metro Manila,Philippines,2974,Returning,full_load
1271,Denise,Wagner,denise.wagner1271@outlook.com,80981968918,2024-09-11,Muntinlupa,Metro Manila,Philippines,1187,New,full_load
1272,Nicholas,Christensen,nicholas.christensen1272@yahoo.com,31583253538,2022-03-05,Pasig,Metro Manila,Philippines,9591,Returning,full_load
1273,Melissa,Evans,melissa.evans1273@outlook.com,77304320489,2024-02-20,Makati,Metro Manila,Philippines,6354,New,full_load
1274,Brian,Olson,brian.olson1274@outlook.com,20309906835,2023-11-24,Quezon City,Metro Manila,Philippines,7436,Returning,full_load
1275,Ricardo,Cooper,ricardo.cooper1275@yahoo.com,43928576190,2023-11-02,Manila,Metro Manila,Philippines,4638,Returning,full_load
1276,Margaret,Clark,margaret.clark1276@gmail.com,82811148294,2023-06-07,Makati,Metro Manila,Philippines,3165,Returning,full_load
1277,Angela,Olsen,angela.olsen1277@yahoo.com,42225356790,2024-05-01,Parañaque,Metro Manila,Philippines,1807,New,full_load
1278,Colleen,May,colleen.may1278@outlook.com,95877843468,2023-11-06,Davao City,Davao del Sur,Philippines,9221,New,full_load
1279,Raven,Kerr,raven.kerr1279@gmail.com,11933887273,2024-05-18,Makati,Metro Manila,Philippines,8879,Returning,full_load
1280,Bonnie,Bright,bonnie.bright1280@outlook.com,66100762435,2024-05-21,Bacolod,Negros Occidental,Philippines,4212,VIP,full_load
1281,Christopher,Pratt,christopher.pratt1281@gmail.com,99965875978,2023-01-12,Baguio,Benguet,Philippines,5034,New,full_load
1282,John,Decker,john.decker1282@outlook.com,73291149767,2024-11-29,Davao City,Davao del Sur,Philippines,6298,New,full_load
1283,Brandi,Jones,brandi.jones1283@yahoo.com,5357581414,2023-10-20,Bacolod,Negros Occidental,Philippines,7776,New,full_load
1284,Janice,Williams,janice.williams1284@outlook.com,83113577283,2024-07-11,Cebu City,Cebu,Philippines,6644,New,full_load
